2026-09-07 22:09:29,182 ip=127.0.0.1 method=GET path=/profile? status=302 agent='Werkzeug/3.1.8' username=anonymous
2026-09-07 22:09:29,269 ip=127.0.0.1 method=POST path=/register? status=302 agent='Werkzeug/3.1.8' username=anonymous
2026-09-07 22:09:29,275 ip=127.0.0.1 method=GET path=/login? status=200 agent='Werkzeug/3.1.8' username=anonymous
2026-09-07 22:09:29,349 ip=127.0.0.1 method=POST path=/login? status=302 agent='Werkzeug/3.1.8' username=anonymous
2026-09-07 22:09:29,354 ip=127.0.0.1 method=GET path=/? status=200 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,359 ip=127.0.0.1 method=GET path=/search?q=travel status=200 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,361 ip=127.0.0.1 method=GET path=/profile? status=200 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,366 ip=127.0.0.1 method=POST path=/profile/edit? status=302 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,367 ip=127.0.0.1 method=GET path=/profile? status=200 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,371 ip=127.0.0.1 method=POST path=/comment? status=302 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,375 ip=127.0.0.1 method=GET path=/comment? status=200 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,426 ip=127.0.0.1 method=POST path=/upload? status=302 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,429 ip=127.0.0.1 method=GET path=/upload? status=200 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,434 ip=127.0.0.1 method=GET path=/download?file=readme.txt status=200 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,436 ip=127.0.0.1 method=GET path=/admin? status=403 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,437 ip=127.0.0.1 method=GET path=/logout? status=302 agent='Werkzeug/3.1.8' username=workflow_user
2026-09-07 22:09:29,437 ip=127.0.0.1 method=GET path=/login? status=200 agent='Werkzeug/3.1.8' username=anonymous
2026-09-07 22:09:45,412 ip=127.0.0.1 method=POST path=/login? status=200 agent='Werkzeug/3.1.8' username=anonymous
2026-09-07 22:09:45,415 ip=127.0.0.1 method=POST path=/register? status=200 agent='Werkzeug/3.1.8' username=anonymous
2026-09-07 22:09:45,479 ip=127.0.0.1 method=POST path=/login? status=302 agent='Werkzeug/3.1.8' username=anonymous
2026-09-07 22:09:45,492 ip=127.0.0.1 method=GET path=/admin? status=200 agent='Werkzeug/3.1.8' username=admin
2026-09-07 22:09:45,493 ip=127.0.0.1 method=GET path=/not-a-route? status=404 agent='Werkzeug/3.1.8' username=admin
2026-09-07 22:10:43,893 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.135.0 Chrome/148.0.7778.280 Electron/42.8.1 Safari/537.36' username=anonymous
2026-09-07 22:11:23,111 ip=127.0.0.1 method=POST path=/register? status=302 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:11:23,119 ip=127.0.0.1 method=GET path=/login? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:11:23,128 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:11:23,129 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:11:31,788 ip=127.0.0.1 method=POST path=/login? status=302 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:11:31,795 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:11:31,808 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:11:31,810 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:11:35,491 ip=127.0.0.1 method=GET path=/profile? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:11:35,498 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:11:35,499 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:11:42,948 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:11:42,954 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:11:42,956 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:01,344 ip=127.0.0.1 method=GET path=/comment? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:01,351 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:01,352 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:14,782 ip=127.0.0.1 method=GET path=/search? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:14,790 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:14,791 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:21,033 ip=127.0.0.1 method=GET path=/search?q=tote status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:21,041 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:12:21,043 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:15:48,523 ip=127.0.0.1 method=GET path=/upload? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:15:48,532 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:15:48,532 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:02,945 ip=127.0.0.1 method=GET path=/search? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:02,952 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:02,953 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:15,712 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:15,720 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:15,722 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:17,513 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:17,522 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:17,525 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:23,257 ip=127.0.0.1 method=GET path=/comment? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:23,264 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:16:23,265 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:25:10,785 ip=127.0.0.1 method=GET path=/? status=200 agent='python-requests/2.34.2' username=anonymous
2026-09-07 22:25:47,847 ip=127.0.0.1 method=GET path=/search?q=travel status=200 agent='Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.9168' username=anonymous
2026-09-07 22:39:47,692 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:39:47,759 ip=127.0.0.1 method=GET path=/favicon.ico? status=404 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:39:52,060 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:40:12,695 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:40:12,864 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:40:12,875 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:40:48,206 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:40:57,038 ip=127.0.0.1 method=GET path=/favicon.ico? status=404 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:48:12,793 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:15,514 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:15,521 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:15,524 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:15,924 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:15,929 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:15,931 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:16,077 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:16,082 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:16,084 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=neoqt
2026-09-07 22:48:24,036 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.135.0 Chrome/148.0.7778.280 Electron/42.8.1 Safari/537.36' username=anonymous
2026-09-07 22:49:52,257 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.9168' username=anonymous
2026-09-07 22:50:18,164 ip=127.0.0.1 method=GET path=/static/css/style.css? status=200 agent='Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.9168' username=anonymous
2026-09-07 22:51:26,041 ip=127.0.0.1 method=GET path=/static/css/style.css? status=200 agent='Mozilla/5.0 (Windows NT; Windows NT 10.0; en-US) WindowsPowerShell/5.1.26100.9168' username=anonymous
2026-09-07 22:58:05,409 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:05,415 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:05,420 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:05,488 ip=127.0.0.1 method=GET path=/favicon.ico? status=404 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:12,616 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:12,629 ip=127.0.0.1 method=GET path=/static/css/style.css? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:12,640 ip=127.0.0.1 method=GET path=/static/js/main.js? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:12,679 ip=127.0.0.1 method=GET path=/favicon.ico? status=404 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:14,520 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:14,535 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:14,537 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:15,049 ip=127.0.0.1 method=GET path=/? status=200 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:15,064 ip=127.0.0.1 method=GET path=/static/css/style.css? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
2026-09-07 22:58:15,076 ip=127.0.0.1 method=GET path=/static/js/main.js? status=304 agent='Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/152.0.0.0 Safari/537.36' username=anonymous
